Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
13,4,0.8,0.001953125,50,1,1,537.0
13,5,0.8,0.001953125,50,1,2,549.0
13,6,0.8,0.001953125,50,1,1,547.0
13,7,0.8,0.001953125,50,1,2,564.0
13,8,0.8,0.001953125,50,1,2,549.0
13,9,0.8,0.001953125,50,1,2,541.0
14,0,0.8,0.001953125,100,39440,1225,1024.0
14,1,0.8,0.001953125,100,1,3,539.0
14,2,0.8,0.001953125,100,1,3,542.0
14,3,0.8,0.001953125,100,1,3,548.0
14,4,0.8,0.001953125,100,1,3,559.0
14,5,0.8,0.001953125,100,1,2,541.0
14,6,0.8,0.001953125,100,1,3,547.0
14,7,0.8,0.001953125,100,1,3,555.0
14,8,0.8,0.001953125,100,1,4,558.0
14,9,0.8,0.001953125,100,1,3,563.0
15,0,0.8,0.001953125,150,47179,1487,1024.0
15,1,0.8,0.001953125,150,1,4,555.0
15,2,0.8,0.001953125,150,1,5,552.0
15,3,0.8,0.001953125,150,1,5,558.0
15,4,0.8,0.001953125,150,1,5,548.0
15,5,0.8,0.001953125,150,1,5,564.0
15,6,0.8,0.001953125,150,1,5,556.0
15,7,0.8,0.001953125,150,1,5,546.0
15,8,0.8,0.001953125,150,1,5,561.0
15,9,0.8,0.001953125,150,1,4,566.0
16,0,0.8,0.0029296875,50,33422,1013,1024.0
16,1,0.8,0.0029296875,50,1,2,544.0
16,2,0.8,0.0029296875,50,1,1,543.0
16,3,0.8,0.0029296875,50,1,2,547.0
16,4,0.8,0.0029296875,50,1,2,537.0
16,5,0.8,0.0029296875,50,1,1,546.0
16,6,0.8,0.0029296875,50,1,2,546.0
16,7,0.8,0.0029296875,50,1,1,570.0
16,8,0.8,0.0029296875,50,1,2,555.0
16,9,0.8,0.0029296875,50,1,2,545.0
17,0,0.8,0.0029296875,100,50000,1544,1023.0
17,1,0.8,0.0029296875,100,50000,1542,1023.0
17,2,0.8,0.0029296875,100,48085,1488,1024.0
17,3,0.8,0.0029296875,100,1,3,556.0
17,4,0.8,0.0029296875,100,1,3,557.0
17,5,0.8,0.0029296875,100,1,4,558.0
17,6,0.8,0.0029296875,100,1,3,573.0
17,7,0.8,0.0029296875,100,1,3,549.0
17,8,0.8,0.0029296875,100,1,3,559.0
17,9,0.8,0.0029296875,100,1,3,557.0
18,0,0.8,0.0029296875,150,50000,1587,1019.0
18,1,0.8,0.0029296875,150,50000,1573,1020.0
18,2,0.8,0.0029296875,150,50000,1589,1018.0
18,3,0.8,0.0029296875,150,50000,1593,1015.0
18,4,0.8,0.0029296875,150,50000,1579,1016.0
18,5,0.8,0.0029296875,150,50000,1571,1020.0
18,6,0.8,0.0029296875,150,50000,1578,1017.0
18,7,0.8,0.0029296875,150,50000,1662,1018.0
18,8,0.8,0.0029296875,150,50000,1581,1018.0
18,9,0.8,0.0029296875,150,50000,1578,1017.0
19,0,0.9,9.765625E-4,50,31571,964,1024.0
19,1,0.9,9.765625E-4,50,1,2,563.0
19,2,0.9,9.765625E-4,50,1,1,542.0
19,3,0.9,9.765625E-4,50,1,2,565.0
19,4,0.9,9.765625E-4,50,1,1,544.0
19,5,0.9,9.765625E-4,50,1,2,548.0
19,6,0.9,9.765625E-4,50,1,2,544.0
19,7,0.9,9.765625E-4,50,1,2,538.0
19,8,0.9,9.765625E-4,50,1,2,551.0
19,9,0.9,9.765625E-4,50,1,2,553.0
20,0,0.9,9.765625E-4,100,43732,1361,1024.0
20,1,0.9,9.765625E-4,100,1,3,551.0
20,2,0.9,9.765625E-4,100,1,3,551.0
20,3,0.9,9.765625E-4,100,1,3,542.0
20,4,0.9,9.765625E-4,100,1,3,547.0
20,5,0.9,9.765625E-4,100,1,3,558.0
20,6,0.9,9.765625E-4,100,1,2,552.0
20,7,0.9,9.765625E-4,100,1,3,549.0
20,8,0.9,9.765625E-4,100,1,3,559.0
20,9,0.9,9.765625E-4,100,1,3,550.0
21,0,0.9,9.765625E-4,150,44819,1430,1024.0
21,1,0.9,9.765625E-4,150,1,5,557.0
21,2,0.9,9.765625E-4,150,1,4,572.0
21,3,0.9,9.765625E-4,150,1,4,549.0
21,4,0.9,9.765625E-4,150,1,4,551.0
21,5,0.9,9.765625E-4,150,1,4,551.0
21,6,0.9,9.765625E-4,150,1,4,562.0
21,7,0.9,9.765625E-4,150,1,4,554.0
21,8,0.9,9.765625E-4,150,1,5,544.0
21,9,0.9,9.765625E-4,150,1,5,559.0
22,0,0.9,0.001953125,50,27222,833,1024.0
22,1,0.9,0.001953125,50,1,2,542.0
22,2,0.9,0.001953125,50,1,2,544.0
22,3,0.9,0.001953125,50,1,2,544.0
22,4,0.9,0.001953125,50,1,2,556.0
22,5,0.9,0.001953125,50,1,2,572.0
22,6,0.9,0.001953125,50,1,2,550.0
22,7,0.9,0.001953125,50,1,2,536.0
22,8,0.9,0.001953125,50,1,1,534.0
22,9,0.9,0.001953125,50,1,2,551.0
23,0,0.9,0.001953125,100,36064,1178,1024.0
23,1,0.9,0.001953125,100,1,3,547.0
23,2,0.9,0.001953125,100,1,3,555.0
23,3,0.9,0.001953125,100,1,3,559.0
23,4,0.9,0.001953125,100,1,3,556.0
23,5,0.9,0.001953125,100,1,3,543.0
23,6,0.9,0.001953125,100,1,3,551.0
23,7,0.9,0.001953125,100,1,3,554.0
23,8,0.9,0.001953125,100,1,3,553.0
23,9,0.9,0.001953125,100,1,3,544.0
24,0,0.9,0.001953125,150,42311,1344,1024.0
24,1,0.9,0.001953125,150,1,4,562.0
24,2,0.9,0.001953125,150,1,5,556.0
24,3,0.9,0.001953125,150,1,5,553.0
24,4,0.9,0.001953125,150,1,5,550.0
24,5,0.9,0.001953125,150,1,5,552.0
24,6,0.9,0.001953125,150,1,4,554.0
24,7,0.9,0.001953125,150,1,4,549.0
24,8,0.9,0.001953125,150,1,4,554.0
24,9,0.9,0.001953125,150,1,4,557.0
25,0,0.9,0.0029296875,50,33028,1006,1024.0
25,1,0.9,0.0029296875,50,1,2,549.0
25,2,0.9,0.0029296875,50,1,1,553.0
25,3,0.9,0.0029296875,50,1,2,544.0
25,4,0.9,0.0029296875,50,1,2,547.0
25,5,0.9,0.0029296875,50,1,2,542.0
25,6,0.9,0.0029296875,50,1,2,539.0
25,7,0.9,0.0029296875,50,1,1,538.0
25,8,0.9,0.0029296875,50,1,2,563.0
25,9,0.9,0.0029296875,50,1,2,543.0
26,0,0.9,0.0029296875,100,49581,1548,1024.0
26,1,0.9,0.0029296875,100,1,3,554.0
26,2,0.9,0.0029296875,100,1,3,546.0
26,3,0.9,0.0029296875,100,1,3,544.0
26,4,0.9,0.0029296875,100,1,3,541.0
26,5,0.9,0.0029296875,100,1,3,555.0
26,6,0.9,0.0029296875,100,1,3,557.0
26,7,0.9,0.0029296875,100,1,3,567.0
26,8,0.9,0.0029296875,100,1,3,567.0
26,9,0.9,0.0029296875,100,1,3,562.0
27,0,0.9,0.0029296875,150,50000,1598,1019.0
27,1,0.9,0.0029296875,150,50000,1601,1018.0
27,2,0.9,0.0029296875,150,50000,1603,1021.0
27,3,0.9,0.0029296875,150,50000,1594,1019.0
27,4,0.9,0.0029296875,150,50000,1599,1018.0
27,5,0.9,0.0029296875,150,50000,1595,1021.0
27,6,0.9,0.0029296875,150,50000,1606,1020.0
27,7,0.9,0.0029296875,150,50000,1598,1021.0
27,8,0.9,0.0029296875,150,50000,1599,1018.0
27,9,0.9,0.0029296875,150,50000,1596,1019.0
