Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
69,12,0.9,0.1,50,5000000,7131,36486.0
69,13,0.9,0.1,50,5000000,7091,41129.0
69,14,0.9,0.1,50,5000000,7147,40715.0
69,15,0.9,0.1,50,5000000,7124,42837.0
69,16,0.9,0.1,50,5000000,7126,38956.0
69,17,0.9,0.1,50,5000000,7114,43034.0
69,18,0.9,0.1,50,5000000,7115,43848.0
69,19,0.9,0.1,50,5000000,7089,41268.0
70,0,0.9,0.1,100,5000000,8376,49830.0
70,1,0.9,0.1,100,5000000,8404,49033.0
70,2,0.9,0.1,100,5000000,8393,48330.0
70,3,0.9,0.1,100,5000000,8374,52547.0
70,4,0.9,0.1,100,5000000,8405,47714.0
70,5,0.9,0.1,100,5000000,8393,54996.0
70,6,0.9,0.1,100,5000000,8417,50273.0
70,7,0.9,0.1,100,5000000,8438,50983.0
70,8,0.9,0.1,100,5000000,8409,51450.0
70,9,0.9,0.1,100,5000000,8392,49698.0
70,10,0.9,0.1,100,5000000,8389,51153.0
70,11,0.9,0.1,100,5000000,8395,49070.0
70,12,0.9,0.1,100,5000000,8376,53467.0
70,13,0.9,0.1,100,5000000,8432,53145.0
70,14,0.9,0.1,100,5000000,8373,52361.0
70,15,0.9,0.1,100,5000000,8381,55329.0
70,16,0.9,0.1,100,5000000,8406,52868.0
70,17,0.9,0.1,100,5000000,8381,52028.0
70,18,0.9,0.1,100,5000000,8403,55663.0
70,19,0.9,0.1,100,5000000,8402,60611.0
71,0,0.9,0.1,150,5000100,8617,59751.0
71,1,0.9,0.1,150,5000100,8583,61295.0
71,2,0.9,0.1,150,5000100,8567,63745.0
71,3,0.9,0.1,150,5000100,8589,54075.0
71,4,0.9,0.1,150,5000100,8596,58021.0
71,5,0.9,0.1,150,5000100,8585,57829.0
71,6,0.9,0.1,150,5000100,8568,58472.0
71,7,0.9,0.1,150,5000100,8585,60501.0
71,8,0.9,0.1,150,5000100,8603,54971.0
71,9,0.9,0.1,150,5000100,8566,63476.0
71,10,0.9,0.1,150,5000100,8589,60943.0
71,11,0.9,0.1,150,5000100,8587,63173.0
71,12,0.9,0.1,150,5000100,8595,61689.0
71,13,0.9,0.1,150,5000100,8594,60738.0
71,14,0.9,0.1,150,5000100,8594,64801.0
71,15,0.9,0.1,150,5000100,8585,60490.0
71,16,0.9,0.1,150,5000100,8568,59003.0
71,17,0.9,0.1,150,5000100,8587,56450.0
71,18,0.9,0.1,150,5000100,8579,62677.0
71,19,0.9,0.1,150,5000100,8577,58200.0
72,0,0.9,0.1,200,5000000,8668,59188.0
72,1,0.9,0.1,200,5000000,8650,66468.0
72,2,0.9,0.1,200,5000000,8675,63389.0
72,3,0.9,0.1,200,5000000,8668,62971.0
72,4,0.9,0.1,200,5000000,8671,57711.0
72,5,0.9,0.1,200,5000000,8652,58923.0
72,6,0.9,0.1,200,5000000,8654,61603.0
72,7,0.9,0.1,200,5000000,8655,58691.0
72,8,0.9,0.1,200,5000000,8668,61814.0
72,9,0.9,0.1,200,5000000,8681,68324.0
72,10,0.9,0.1,200,5000000,8666,69124.0
72,11,0.9,0.1,200,5000000,8669,64041.0
72,12,0.9,0.1,200,5000000,8748,61033.0
72,13,0.9,0.1,200,5000000,8746,61406.0
72,14,0.9,0.1,200,5000000,8742,64859.0
72,15,0.9,0.1,200,5000000,8812,62499.0
72,16,0.9,0.1,200,5000000,8693,59116.0
72,17,0.9,0.1,200,5000000,8706,61380.0
72,18,0.9,0.1,200,5000000,8657,64061.0
72,19,0.9,0.1,200,5000000,8643,54903.0
73,0,0.9,0.2,50,5000000,7182,38482.0
73,1,0.9,0.2,50,5000000,7197,40524.0
73,2,0.9,0.2,50,5000000,7193,36629.0
73,3,0.9,0.2,50,5000000,7177,47270.0
73,4,0.9,0.2,50,5000000,7202,39396.0
73,5,0.9,0.2,50,5000000,7187,42131.0
73,6,0.9,0.2,50,5000000,7183,40825.0
73,7,0.9,0.2,50,5000000,7206,38939.0
73,8,0.9,0.2,50,5000000,7186,37796.0
73,9,0.9,0.2,50,5000000,7188,43324.0
73,10,0.9,0.2,50,5000000,7154,41514.0
73,11,0.9,0.2,50,5000000,7157,42050.0
73,12,0.9,0.2,50,5000000,7168,35031.0
73,13,0.9,0.2,50,5000000,7199,37850.0
73,14,0.9,0.2,50,5000000,7158,36489.0
73,15,0.9,0.2,50,5000000,7164,34706.0
73,16,0.9,0.2,50,5000000,7184,43138.0
73,17,0.9,0.2,50,5000000,7189,41351.0
73,18,0.9,0.2,50,5000000,7192,37123.0
73,19,0.9,0.2,50,5000000,7235,39316.0
74,0,0.9,0.2,100,5000000,8440,50952.0
74,1,0.9,0.2,100,5000000,8461,44697.0
74,2,0.9,0.2,100,5000000,8436,45483.0
74,3,0.9,0.2,100,5000000,8442,55700.0
74,4,0.9,0.2,100,5000000,8447,53014.0
74,5,0.9,0.2,100,5000000,8476,46677.0
74,6,0.9,0.2,100,5000000,8441,44013.0
74,7,0.9,0.2,100,5000000,8477,56972.0
74,8,0.9,0.2,100,5000000,8456,50337.0
74,9,0.9,0.2,100,5000000,8441,44557.0
74,10,0.9,0.2,100,5000000,8434,48270.0
74,11,0.9,0.2,100,5000000,8468,51634.0
74,12,0.9,0.2,100,5000000,8453,48842.0
74,13,0.9,0.2,100,5000000,8447,47147.0
74,14,0.9,0.2,100,5000000,8452,55807.0
74,15,0.9,0.2,100,5000000,8478,49580.0
74,16,0.9,0.2,100,5000000,8498,45931.0
74,17,0.9,0.2,100,5000000,8448,47606.0
74,18,0.9,0.2,100,5000000,8457,52252.0
74,19,0.9,0.2,100,5000000,8459,49973.0
75,0,0.9,0.2,150,5000100,8603,57379.0
75,1,0.9,0.2,150,5000100,8608,61950.0
75,2,0.9,0.2,150,5000100,8649,54165.0
75,3,0.9,0.2,150,5000100,8622,60414.0
75,4,0.9,0.2,150,5000100,8602,58711.0
75,5,0.9,0.2,150,5000100,8609,59827.0
75,6,0.9,0.2,150,5000100,8600,58087.0
75,7,0.9,0.2,150,5000100,8582,61742.0
75,8,0.9,0.2,150,5000100,8638,52275.0
75,9,0.9,0.2,150,5000100,8640,57060.0
75,10,0.9,0.2,150,5000100,8670,53755.0
75,11,0.9,0.2,150,5000100,8592,59624.0
75,12,0.9,0.2,150,5000100,8601,53375.0
75,13,0.9,0.2,150,5000100,8613,55759.0
75,14,0.9,0.2,150,5000100,8622,57715.0
75,15,0.9,0.2,150,5000100,8641,56289.0
75,16,0.9,0.2,150,5000100,8596,56218.0
75,17,0.9,0.2,150,5000100,8633,54644.0
75,18,0.9,0.2,150,5000100,8602,60980.0
75,19,0.9,0.2,150,5000100,8573,60455.0
76,0,0.9,0.2,200,5000000,8707,58796.0
76,1,0.9,0.2,200,5000000,8712,59669.0
76,2,0.9,0.2,200,5000000,8705,56561.0
76,3,0.9,0.2,200,5000000,8695,58649.0
76,4,0.9,0.2,200,5000000,8699,68272.0
76,5,0.9,0.2,200,5000000,8679,66063.0
76,6,0.9,0.2,200,5000000,8730,61328.0
76,7,0.9,0.2,200,5000000,8729,53794.0
76,8,0.9,0.2,200,5000000,8687,60024.0
76,9,0.9,0.2,200,5000000,8707,59953.0
76,10,0.9,0.2,200,5000000,8674,62042.0
76,11,0.9,0.2,200,5000000,8669,58275.0
76,12,0.9,0.2,200,5000000,8702,64863.0
76,13,0.9,0.2,200,5000000,8747,56600.0
76,14,0.9,0.2,200,5000000,8673,55014.0
76,15,0.9,0.2,200,5000000,8710,58912.0
76,16,0.9,0.2,200,5000000,8723,61875.0
76,17,0.9,0.2,200,5000000,8677,61376.0
76,18,0.9,0.2,200,5000000,8728,58281.0
76,19,0.9,0.2,200,5000000,8757,59297.0
77,0,0.9,0.3,50,5000000,7283,42796.0
77,1,0.9,0.3,50,5000000,7286,46277.0
77,2,0.9,0.3,50,5000000,7282,39547.0
77,3,0.9,0.3,50,5000000,7311,36087.0
77,4,0.9,0.3,50,5000000,7265,44754.0
77,5,0.9,0.3,50,5000000,7310,34863.0
77,6,0.9,0.3,50,5000000,7306,39785.0
77,7,0.9,0.3,50,5000000,7272,40816.0
77,8,0.9,0.3,50,5000000,7261,42460.0
77,9,0.9,0.3,50,5000000,7291,44160.0
77,10,0.9,0.3,50,5000000,7308,39099.0
77,11,0.9,0.3,50,5000000,7320,33388.0
77,12,0.9,0.3,50,5000000,7316,43742.0
77,13,0.9,0.3,50,5000000,7327,41414.0
77,14,0.9,0.3,50,5000000,7282,38101.0
77,15,0.9,0.3,50,5000000,7317,42054.0
77,16,0.9,0.3,50,5000000,7301,45363.0
77,17,0.9,0.3,50,5000000,7292,35697.0
77,18,0.9,0.3,50,5000000,7294,43175.0
77,19,0.9,0.3,50,5000000,7271,35182.0
78,0,0.9,0.3,100,5000000,8532,50681.0
78,1,0.9,0.3,100,5000000,8490,51451.0
78,2,0.9,0.3,100,5000000,8474,49505.0
78,3,0.9,0.3,100,5000000,8538,52689.0
78,4,0.9,0.3,100,5000000,8504,50071.0
78,5,0.9,0.3,100,5000000,8493,50490.0
78,6,0.9,0.3,100,5000000,8466,54179.0
78,7,0.9,0.3,100,5000000,8504,52662.0
78,8,0.9,0.3,100,5000000,8505,45949.0
78,9,0.9,0.3,100,5000000,8510,46242.0
78,10,0.9,0.3,100,5000000,8477,48670.0
78,11,0.9,0.3,100,5000000,8502,51684.0
78,12,0.9,0.3,100,5000000,8509,46244.0
78,13,0.9,0.3,100,5000000,8492,52915.0
78,14,0.9,0.3,100,5000000,8528,45585.0
78,15,0.9,0.3,100,5000000,8552,49025.0
78,16,0.9,0.3,100,5000000,8511,53958.0
78,17,0.9,0.3,100,5000000,8481,46910.0
78,18,0.9,0.3,100,5000000,8468,43723.0
78,19,0.9,0.3,100,5000000,8462,50618.0
79,0,0.9,0.3,150,5000100,8641,55951.0
79,1,0.9,0.3,150,5000100,8668,56079.0
79,2,0.9,0.3,150,5000100,8630,60543.0
79,3,0.9,0.3,150,5000100,8645,54059.0
79,4,0.9,0.3,150,5000100,8626,52692.0
79,5,0.9,0.3,150,5000100,8641,53651.0
79,6,0.9,0.3,150,5000100,8635,52719.0
79,7,0.9,0.3,150,5000100,8663,52292.0
79,8,0.9,0.3,150,5000100,8637,53101.0
79,9,0.9,0.3,150,5000100,8637,54025.0
79,10,0.9,0.3,150,5000100,8627,52577.0
79,11,0.9,0.3,150,5000100,8624,50863.0
79,12,0.9,0.3,150,5000100,8637,54758.0
79,13,0.9,0.3,150,5000100,8699,52400.0
79,14,0.9,0.3,150,5000100,8629,54620.0
79,15,0.9,0.3,150,5000100,8651,51767.0
79,16,0.9,0.3,150,5000100,8636,50644.0
79,17,0.9,0.3,150,5000100,8602,53438.0
79,18,0.9,0.3,150,5000100,8632,53926.0
79,19,0.9,0.3,150,5000100,8666,52493.0
80,0,0.9,0.3,200,5000000,8715,55475.0
80,1,0.9,0.3,200,5000000,8726,60487.0
80,2,0.9,0.3,200,5000000,8717,58504.0
80,3,0.9,0.3,200,5000000,8703,64158.0
80,4,0.9,0.3,200,5000000,8730,57370.0
80,5,0.9,0.3,200,5000000,8783,58203.0
80,6,0.9,0.3,200,5000000,8797,51708.0
80,7,0.9,0.3,200,5000000,8793,62935.0
80,8,0.9,0.3,200,5000000,8766,65307.0
80,9,0.9,0.3,200,5000000,8731,57523.0
80,10,0.9,0.3,200,5000000,8772,59099.0
80,11,0.9,0.3,200,5000000,8983,58920.0
80,12,0.9,0.3,200,5000000,9118,54144.0
80,13,0.9,0.3,200,5000000,9019,54522.0
80,14,0.9,0.3,200,5000000,8940,55200.0
80,15,0.9,0.3,200,5000000,8946,54579.0
80,16,0.9,0.3,200,5000000,8951,55540.0
80,17,0.9,0.3,200,5000000,9000,54006.0
80,18,0.9,0.3,200,5000000,9080,61161.0
80,19,0.9,0.3,200,5000000,8983,55945.0Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
1,0,0.5,0.05,50,10000000,18163,38202.0
1,1,0.5,0.05,50,10000000,24334,39470.0
1,2,0.5,0.05,50,10000000,18283,40312.0
1,3,0.5,0.05,50,10000000,15784,37416.0
1,4,0.5,0.05,50,10000000,15364,35779.0
1,5,0.5,0.05,50,10000000,15219,33534.0
1,6,0.5,0.05,50,10000000,15380,39535.0
1,7,0.5,0.05,50,10000000,15373,42896.0
1,8,0.5,0.05,50,10000000,16342,40504.0
1,9,0.5,0.05,50,10000000,11923,43011.0
1,10,0.5,0.05,50,10000000,11534,35588.0
1,11,0.5,0.05,50,10000000,11474,35907.0
1,12,0.5,0.05,50,10000000,11482,36623.0
1,13,0.5,0.05,50,10000000,11599,41771.0
1,14,0.5,0.05,50,10000000,11489,41769.0
1,15,0.5,0.05,50,10000000,11494,38512.0
1,16,0.5,0.05,50,10000000,11511,40206.0
1,17,0.5,0.05,50,10000000,11568,40370.0
1,18,0.5,0.05,50,10000000,11632,44824.0
1,19,0.5,0.05,50,10000000,11500,33640.0
2,0,0.5,0.05,100,10000000,11809,39295.0
2,1,0.5,0.05,100,10000000,11849,37101.0
2,2,0.5,0.05,100,10000000,11898,39447.0
2,3,0.5,0.05,100,10000000,11927,38308.0
2,4,0.5,0.05,100,10000000,11825,38158.0
2,5,0.5,0.05,100,10000000,11987,42270.0
2,6,0.5,0.05,100,10000000,11820,34780.0
2,7,0.5,0.05,100,10000000,11911,37674.0
2,8,0.5,0.05,100,10000000,11951,41319.0
2,9,0.5,0.05,100,10000000,11808,37699.0
2,10,0.5,0.05,100,10000000,11855,35186.0
2,11,0.5,0.05,100,10000000,11852,43699.0
2,12,0.5,0.05,100,10000000,11817,43186.0
2,13,0.5,0.05,100,10000000,11852,44637.0
2,14,0.5,0.05,100,10000000,11876,42157.0
2,15,0.5,0.05,100,10000000,11923,36250.0
2,16,0.5,0.05,100,10000000,11900,38693.0
2,17,0.5,0.05,100,10000000,12027,40714.0
2,18,0.5,0.05,100,10000000,11874,40491.0
2,19,0.5,0.05,100,10000000,11858,38933.0
3,0,0.5,0.05,150,10000050,12863,37470.0
3,1,0.5,0.05,150,10000050,12651,36960.0
3,2,0.5,0.05,150,10000050,12764,39521.0
3,3,0.5,0.05,150,10000050,13224,46700.0
3,4,0.5,0.05,150,10000050,12700,40661.0
3,5,0.5,0.05,150,10000050,12651,41498.0
3,6,0.5,0.05,150,10000050,13007,41947.0
3,7,0.5,0.05,150,10000050,13126,38837.0
3,8,0.5,0.05,150,10000050,13208,40058.0
3,9,0.5,0.05,150,10000050,12878,35238.0
3,10,0.5,0.05,150,10000050,12554,34456.0
3,11,0.5,0.05,150,10000050,13167,45651.0
3,12,0.5,0.05,150,10000050,13165,46377.0
3,13,0.5,0.05,150,10000050,12811,38917.0
3,14,0.5,0.05,150,10000050,13143,42490.0
3,15,0.5,0.05,150,10000050,13155,41404.0
3,16,0.5,0.05,150,10000050,12702,41533.0
3,17,0.5,0.05,150,10000050,13163,43158.0
3,18,0.5,0.05,150,10000050,13043,39139.0
3,19,0.5,0.05,150,10000050,13157,41144.0
4,0,0.5,0.05,200,10000000,13691,44499.0
4,1,0.5,0.05,200,10000000,13635,49118.0
4,2,0.5,0.05,200,10000000,13644,43359.0
4,3,0.5,0.05,200,10000000,13697,47251.0
4,4,0.5,0.05,200,10000000,13713,48584.0
4,5,0.5,0.05,200,10000000,13723,45893.0
4,6,0.5,0.05,200,10000000,13717,50594.0
4,7,0.5,0.05,200,10000000,13715,48388.0
4,8,0.5,0.05,200,10000000,13651,45964.0
4,9,0.5,0.05,200,10000000,13671,48694.0
4,10,0.5,0.05,200,10000000,13676,44717.0
4,11,0.5,0.05,200,10000000,13642,42275.0
4,12,0.5,0.05,200,10000000,13647,49869.0
4,13,0.5,0.05,200,10000000,13686,47791.0
4,14,0.5,0.05,200,10000000,13792,44628.0
4,15,0.5,0.05,200,10000000,13674,46505.0
4,16,0.5,0.05,200,10000000,14145,47586.0
4,17,0.5,0.05,200,10000000,14345,48336.0
4,18,0.5,0.05,200,10000000,14156,49938.0
4,19,0.5,0.05,200,10000000,14019,42772.0
5,0,0.5,0.1,50,10000000,12193,38033.0
5,1,0.5,0.1,50,10000000,12345,37886.0
5,2,0.5,0.1,50,10000000,12296,36928.0
5,3,0.5,0.1,50,10000000,12300,48939.0
5,4,0.5,0.1,50,10000000,12230,39535.0
5,5,0.5,0.1,50,10000000,12264,35549.0
5,6,0.5,0.1,50,10000000,12145,40223.0
5,7,0.5,0.1,50,10000000,12281,38957.0
5,8,0.5,0.1,50,10000000,12301,38804.0
5,9,0.5,0.1,50,10000000,12236,37512.0
5,10,0.5,0.1,50,10000000,12120,43461.0
5,11,0.5,0.1,50,10000000,12128,38919.0
5,12,0.5,0.1,50,10000000,12084,38444.0
5,13,0.5,0.1,50,10000000,12272,37779.0
5,14,0.5,0.1,50,10000000,12271,38328.0
5,15,0.5,0.1,50,10000000,12292,48061.0
5,16,0.5,0.1,50,10000000,12216,41098.0
5,17,0.5,0.1,50,10000000,12079,45185.0
5,18,0.5,0.1,50,10000000,12154,40499.0
5,19,0.5,0.1,50,10000000,12220,38636.0
6,0,0.5,0.1,100,10000000,12385,38938.0
6,1,0.5,0.1,100,10000000,12344,40636.0
6,2,0.5,0.1,100,10000000,12308,39551.0
6,3,0.5,0.1,100,10000000,12360,37561.0
6,4,0.5,0.1,100,10000000,12334,35987.0
6,5,0.5,0.1,100,10000000,12377,35638.0
6,6,0.5,0.1,100,10000000,12378,38277.0
6,7,0.5,0.1,100,10000000,12652,39000.0
6,8,0.5,0.1,100,10000000,12436,44471.0
6,9,0.5,0.1,100,10000000,12218,34316.0
6,10,0.5,0.1,100,10000000,12139,41365.0
6,11,0.5,0.1,100,10000000,12091,41907.0
6,12,0.5,0.1,100,10000000,12089,44735.0
6,13,0.5,0.1,100,10000000,12096,47713.0
6,14,0.5,0.1,100,10000000,12075,42197.0
6,15,0.5,0.1,100,10000000,12068,41939.0
6,16,0.5,0.1,100,10000000,12037,37045.0
6,17,0.5,0.1,100,10000000,12045,42593.0
6,18,0.5,0.1,100,10000000,12011,32738.0
6,19,0.5,0.1,100,10000000,12021,39561.0
7,0,0.5,0.1,150,10000050,13395,45072.0
7,1,0.5,0.1,150,10000050,13446,43894.0
7,2,0.5,0.1,150,10000050,13456,36368.0
7,3,0.5,0.1,150,10000050,13419,37219.0
7,4,0.5,0.1,150,10000050,13390,48809.0
7,5,0.5,0.1,150,10000050,13433,43275.0
7,6,0.5,0.1,150,10000050,13396,37179.0
7,7,0.5,0.1,150,10000050,13403,42592.0
7,8,0.5,0.1,150,10000050,13377,47172.0
7,9,0.5,0.1,150,10000050,13442,41197.0
7,10,0.5,0.1,150,10000050,13430,45001.0
7,11,0.5,0.1,150,10000050,13506,37487.0
7,12,0.5,0.1,150,10000050,13538,49546.0
7,13,0.5,0.1,150,10000050,13463,50563.0
7,14,0.5,0.1,150,10000050,13350,48939.0
7,15,0.5,0.1,150,10000050,13410,40038.0
7,16,0.5,0.1,150,10000050,13397,43358.0
7,17,0.5,0.1,150,10000050,13457,47308.0
7,18,0.5,0.1,150,10000050,13406,39387.0
7,19,0.5,0.1,150,10000050,13387,44601.0
8,0,0.5,0.1,200,10000000,13639,41270.0
8,1,0.5,0.1,200,10000000,13715,48725.0
8,2,0.5,0.1,200,10000000,13765,42323.0
8,3,0.5,0.1,200,10000000,13738,46528.0
8,4,0.5,0.1,200,10000000,13757,45457.0
8,5,0.5,0.1,200,10000000,13751,47862.0
8,6,0.5,0.1,200,10000000,13736,40529.0
8,7,0.5,0.1,200,10000000,13762,47664.0
8,8,0.5,0.1,200,10000000,13732,44159.0
8,9,0.5,0.1,200,10000000,13721,46352.0
8,10,0.5,0.1,200,10000000,13874,42085.0
8,11,0.5,0.1,200,10000000,13808,45636.0
8,12,0.5,0.1,200,10000000,13760,48653.0
8,13,0.5,0.1,200,10000000,13704,45503.0
8,14,0.5,0.1,200,10000000,13673,47529.0
8,15,0.5,0.1,200,10000000,13812,47748.0
8,16,0.5,0.1,200,10000000,13704,45596.0
8,17,0.5,0.1,200,10000000,13715,47852.0
8,18,0.5,0.1,200,10000000,13678,45518.0
8,19,0.5,0.1,200,10000000,13776,51700.0
9,0,0.5,0.2,50,10000000,12047,43959.0
9,1,0.5,0.2,50,10000000,11951,41214.0
9,2,0.5,0.2,50,10000000,11971,41726.0
9,3,0.5,0.2,50,10000000,11961,42151.0
9,4,0.5,0.2,50,10000000,11991,42087.0
9,5,0.5,0.2,50,10000000,11948,37475.0
9,6,0.5,0.2,50,10000000,11988,39721.0
9,7,0.5,0.2,50,10000000,11924,36648.0
9,8,0.5,0.2,50,10000000,12005,41669.0
9,9,0.5,0.2,50,10000000,12441,35034.0
9,10,0.5,0.2,50,10000000,13082,43155.0
9,11,0.5,0.2,50,10000000,11981,35354.0
9,12,0.5,0.2,50,10000000,12026,46334.0
9,13,0.5,0.2,50,10000000,11878,35277.0
9,14,0.5,0.2,50,10000000,11911,47353.0
9,15,0.5,0.2,50,10000000,11886,38342.0
9,16,0.5,0.2,50,10000000,11891,35333.0
9,17,0.5,0.2,50,10000000,11938,44016.0
9,18,0.5,0.2,50,10000000,11928,34502.0
9,19,0.5,0.2,50,10000000,11945,36774.0
10,0,0.5,0.2,100,10000000,12449,37458.0
10,1,0.5,0.2,100,10000000,12468,36454.0
10,2,0.5,0.2,100,10000000,12432,41075.0
10,3,0.5,0.2,100,10000000,12521,46591.0
10,4,0.5,0.2,100,10000000,12538,39071.0
10,5,0.5,0.2,100,10000000,12528,43617.0
10,6,0.5,0.2,100,10000000,12531,37911.0
10,7,0.5,0.2,100,10000000,12454,35063.0
10,8,0.5,0.2,100,10000000,12411,38577.0
10,9,0.5,0.2,100,10000000,12539,40622.0
10,10,0.5,0.2,100,10000000,12532,43793.0
10,11,0.5,0.2,100,10000000,12471,38585.0
10,12,0.5,0.2,100,10000000,12522,33975.0
10,13,0.5,0.2,100,10000000,12469,44748.0
10,14,0.5,0.2,100,10000000,12536,41686.0
10,15,0.5,0.2,100,10000000,12489,39430.0
10,16,0.5,0.2,100,10000000,12534,37520.0
10,17,0.5,0.2,100,10000000,12440,33825.0
10,18,0.5,0.2,100,10000000,12513,38706.0
10,19,0.5,0.2,100,10000000,12479,37036.0
11,0,0.5,0.2,150,10000050,13411,40392.0
11,1,0.5,0.2,150,10000050,13435,41001.0
11,2,0.5,0.2,150,10000050,13500,40511.0
11,3,0.5,0.2,150,10000050,13481,44176.0
11,4,0.5,0.2,150,10000050,13393,47564.0
11,5,0.5,0.2,150,10000050,13477,44997.0
11,6,0.5,0.2,150,10000050,13479,41421.0
11,7,0.5,0.2,150,10000050,13540,37326.0
11,8,0.5,0.2,150,10000050,13486,44486.0
11,9,0.5,0.2,150,10000050,13417,45105.0
11,10,0.5,0.2,150,10000050,13435,44034.0
11,11,0.5,0.2,150,10000050,13438,40662.0
11,12,0.5,0.2,150,10000050,13413,43090.0
11,13,0.5,0.2,150,10000050,13460,40691.0
11,14,0.5,0.2,150,10000050,13442,40499.0
11,15,0.5,0.2,150,10000050,13466,40410.0
11,16,0.5,0.2,150,10000050,13431,41101.0
11,17,0.5,0.2,150,10000050,13438,43098.0
11,18,0.5,0.2,150,10000050,13388,38982.0
11,19,0.5,0.2,150,10000050,13453,42631.0
12,0,0.5,0.2,200,10000000,13696,47880.0
12,1,0.5,0.2,200,10000000,13703,40577.0
12,2,0.5,0.2,200,10000000,13727,42711.0
12,3,0.5,0.2,200,10000000,13682,41629.0
12,4,0.5,0.2,200,10000000,13733,36137.0
12,5,0.5,0.2,200,10000000,13755,41438.0
12,6,0.5,0.2,200,10000000,13747,46115.0
12,7,0.5,0.2,200,10000000,13693,39769.0
12,8,0.5,0.2,200,10000000,13681,48328.0
12,9,0.5,0.2,200,10000000,13651,44578.0
12,10,0.5,0.2,200,10000000,13616,40467.0
12,11,0.5,0.2,200,10000000,13678,37237.0
12,12,0.5,0.2,200,10000000,13672,41302.0
12,13,0.5,0.2,200,10000000,13675,37090.0
12,14,0.5,0.2,200,10000000,13701,46552.0
12,15,0.5,0.2,200,10000000,13687,37295.0
12,16,0.5,0.2,200,10000000,13619,44038.0
12,17,0.5,0.2,200,10000000,13692,43653.0
12,18,0.5,0.2,200,10000000,13677,41159.0
12,19,0.5,0.2,200,10000000,13936,43493.0
13,0,0.5,0.3,50,10000000,11927,38546.0
13,1,0.5,0.3,50,10000000,11967,38877.0
13,2,0.5,0.3,50,10000000,11927,39065.0
13,3,0.5,0.3,50,10000000,12052,34393.0
13,4,0.5,0.3,50,10000000,11997,46516.0
13,5,0.5,0.3,50,10000000,11979,39561.0
13,6,0.5,0.3,50,10000000,11955,45421.0
13,7,0.5,0.3,50,10000000,11943,38506.0
13,8,0.5,0.3,50,10000000,11924,42041.0
13,9,0.5,0.3,50,10000000,12074,34357.0
13,10,0.5,0.3,50,10000000,11990,40818.0
13,11,0.5,0.3,50,10000000,11972,38883.0
13,12,0.5,0.3,50,10000000,11975,34603.0
13,13,0.5,0.3,50,10000000,11982,36561.0
13,14,0.5,0.3,50,10000000,11951,32183.0
13,15,0.5,0.3,50,10000000,11959,40167.0
13,16,0.5,0.3,50,10000000,12001,36344.0
13,17,0.5,0.3,50,10000000,11971,36099.0
13,18,0.5,0.3,50,10000000,12022,36838.0
13,19,0.5,0.3,50,10000000,11948,36142.0
14,0,0.5,0.3,100,10000000,12857,37219.0
14,1,0.5,0.3,100,10000000,12942,45091.0
14,2,0.5,0.3,100,10000000,12983,33440.0
14,3,0.5,0.3,100,10000000,12909,40440.0
14,4,0.5,0.3,100,10000000,12952,37912.0
14,5,0.5,0.3,100,10000000,12952,42119.0
14,6,0.5,0.3,100,10000000,12890,47490.0
14,7,0.5,0.3,100,10000000,12933,48058.0
14,8,0.5,0.3,100,10000000,12932,35835.0
14,9,0.5,0.3,100,10000000,12874,38555.0
14,10,0.5,0.3,100,10000000,12991,42818.0
14,11,0.5,0.3,100,10000000,12904,39525.0
14,12,0.5,0.3,100,10000000,12915,43186.0
14,13,0.5,0.3,100,10000000,12927,40932.0
14,14,0.5,0.3,100,10000000,13003,40233.0
14,15,0.5,0.3,100,10000000,12952,43466.0
14,16,0.5,0.3,100,10000000,12900,43702.0
14,17,0.5,0.3,100,10000000,12959,39834.0
14,18,0.5,0.3,100,10000000,12923,40363.0
14,19,0.5,0.3,100,10000000,12929,35155.0
15,0,0.5,0.3,150,10000050,13538,44751.0
15,1,0.5,0.3,150,10000050,13558,38038.0
15,2,0.5,0.3,150,10000050,13527,45659.0
15,3,0.5,0.3,150,10000050,13508,39262.0
15,4,0.5,0.3,150,10000050,13503,37938.0
15,5,0.5,0.3,150,10000050,13569,42548.0
15,6,0.5,0.3,150,10000050,13563,39577.0
15,7,0.5,0.3,150,10000050,13525,43959.0
15,8,0.5,0.3,150,10000050,13532,43409.0
15,9,0.5,0.3,150,10000050,13487,46333.0
15,10,0.5,0.3,150,10000050,13467,34898.0
15,11,0.5,0.3,150,10000050,13567,40583.0
15,12,0.5,0.3,150,10000050,13555,38978.0
15,13,0.5,0.3,150,10000050,13520,41119.0
15,14,0.5,0.3,150,10000050,13552,43024.0
15,15,0.5,0.3,150,10000050,13506,36973.0
15,16,0.5,0.3,150,10000050,13553,42854.0
15,17,0.5,0.3,150,10000050,13536,37193.0
15,18,0.5,0.3,150,10000050,13530,35445.0
15,19,0.5,0.3,150,10000050,13536,39130.0
16,0,0.5,0.3,200,10000000,13736,44356.0
16,1,0.5,0.3,200,10000000,13698,42936.0
16,2,0.5,0.3,200,10000000,13686,40553.0
16,3,0.5,0.3,200,10000000,13718,44577.0
16,4,0.5,0.3,200,10000000,13795,38825.0
16,5,0.5,0.3,200,10000000,13777,38325.0
16,6,0.5,0.3,200,10000000,13724,39478.0
